timestamps,TP9,AF7,AF8,TP10,Right AUX
1584600050.782,22.461,28.320,26.367,-10.742,-6.348
1584600050.786,57.129,32.227,28.809,95.703,-0.977
1584600050.790,38.086,28.809,27.832,69.824,87.891
1584600050.794,-3.418,21.484,29.297,-38.574,30.762
1584600050.798,4.395,24.414,32.227,-35.156,40.527
1584600050.802,50.293,33.691,34.180,80.566,82.520
1584600050.806,44.922,29.785,28.809,99.121,1.953
1584600050.810,2.930,26.367,22.461,-6.836,-33.691
1584600050.813,1.465,28.320,23.926,-48.340,17.578
1584600050.817,39.062,30.762,25.391,53.223,16.113
1584600050.821,51.758,30.762,23.438,111.328,0.000
1584600050.825,18.555,27.832,22.949,20.996,52.246
1584600050.829,-6.348,25.879,23.926,-51.758,76.660
1584600050.833,32.715,33.691,27.344,15.625,77.637
1584600050.837,59.082,37.598,29.785,104.980,37.598
1584600050.841,23.926,29.297,29.785,53.223,43.945
1584600050.845,-9.277,22.949,27.832,-47.363,54.688
1584600050.849,14.648,28.320,27.344,-23.926,-0.488
1584600050.852,52.246,36.133,30.273,78.125,-2.441
1584600050.856,33.691,31.250,29.785,74.707,-13.184
1584600050.860,-3.906,23.926,25.879,-26.855,6.348
1584600050.864,6.348,26.855,27.832,-41.016,41.016
1584600050.868,45.898,31.738,30.273,66.895,-18.066
1584600050.872,43.945,29.785,29.785,101.562,16.602
1584600050.876,1.953,24.414,24.902,-2.441,37.598
1584600050.880,-8.301,22.461,22.461,-54.688,20.020
1584600050.884,34.180,27.344,28.320,31.250,45.410
1584600050.888,51.270,28.320,29.785,96.680,41.504
1584600050.892,7.324,20.508,24.902,20.996,60.059
1584600050.895,-18.066,21.973,23.926,-58.105,52.246
1584600050.899,17.578,31.250,28.320,5.859,3.418
1584600050.903,47.852,29.785,32.715,101.562,15.625
1584600050.907,24.902,22.949,34.180,59.082,38.086
1584600050.911,-6.836,23.438,29.785,-45.410,12.207
1584600050.915,14.160,29.297,29.785,-20.996,18.555
1584600050.919,50.293,31.250,31.250,87.891,-11.230
1584600050.923,38.086,26.855,32.227,90.332,-64.453
1584600050.927,-3.418,24.902,32.715,-16.113,-24.414
1584600050.931,1.465,27.832,33.203,-43.457,46.387
1584600050.935,47.852,30.273,34.668,67.871,59.082
1584600050.938,50.781,29.785,34.180,115.234,6.348
1584600050.942,9.277,29.785,34.668,6.348,-2.930
1584600050.946,-2.441,29.785,32.227,-57.617,25.391
1584600050.950,35.645,32.715,34.668,32.227,44.434
1584600050.954,48.340,34.180,33.691,111.816,45.898
1584600050.958,15.137,29.297,29.785,42.969,39.551
1584600050.962,-5.859,28.809,29.297,-44.922,37.598
1584600050.966,24.414,33.691,27.344,1.465,36.133
1584600050.970,53.223,34.180,29.297,101.562,48.828
1584600050.974,27.832,29.785,29.785,69.336,-12.695
1584600050.977,-8.301,26.855,24.414,-35.645,8.789
1584600050.981,12.207,28.809,28.320,-27.344,56.641
1584600050.985,50.293,35.156,30.273,72.266,52.246
1584600050.989,38.574,32.715,25.391,85.449,57.129
1584600050.993,-4.395,21.973,23.438,-16.602,3.418
1584600050.997,-1.465,22.949,21.973,-52.734,43.945
1584600051.001,46.875,30.273,26.367,50.293,56.641
1584600051.005,55.664,29.297,28.809,106.934,14.160
1584600051.009,14.648,23.438,24.902,14.160,4.395
1584600051.013,-4.883,20.020,23.926,-59.570,19.531
1584600051.017,34.668,23.926,28.320,17.578,59.082
1584600051.020,58.594,28.320,30.273,104.980,64.941
1584600051.024,19.531,25.879,28.320,46.875,16.602
1584600051.028,-10.254,22.461,28.320,-55.176,17.578
1584600051.032,17.090,27.832,29.785,-16.113,35.156
1584600051.036,46.875,29.297,28.320,92.285,21.484
1584600051.040,27.344,23.926,26.367,70.312,-30.762
1584600051.044,-12.695,19.043,27.832,-22.949,-45.410
1584600051.048,4.395,24.414,29.785,-19.531,41.504
1584600051.052,50.781,28.809,33.203,76.172,71.777
1584600051.056,43.945,26.855,30.762,100.586,75.684
1584600051.060,2.930,25.391,26.855,-1.465,64.453
1584600051.063,-1.953,24.414,27.344,-47.363,46.875
1584600051.067,44.434,28.809,29.297,50.781,93.750
1584600051.071,58.105,28.320,30.273,110.352,38.574
1584600051.075,20.020,26.367,32.227,24.902,48.340
1584600051.079,4.395,26.855,35.645,-44.434,60.547
1584600051.083,51.270,24.414,38.086,47.852,30.762
1584600051.087,84.961,32.715,38.574,145.020,60.547
1584600051.091,32.715,37.598,32.227,61.523,76.660
1584600051.095,-15.625,29.297,23.926,-56.152,2.441
1584600051.099,17.090,28.809,21.973,-19.043,3.418
